fk_contact,avg_days_to_next,prob_recompra_30d
73c21814035b95a57922e9e449206787238a88d2d2aae1fb341a5aced9c4a95b,240.0,False
73c521b551092835978981cd5b50dcf2fd5b07db0b745f5de39a1c3c3dee7f6b,237.0,False
73c5499b541a6bf301e1f97a03cebd24d4c1942fc6966b03e76869d2a68e11df,250.0,False
73c7355e14a767d545e9a0d37e6f56c475ee755f05846a6777c4bb0f8f1faed3,485.0,False
73c8390d37a46d7e17de8b1356dab36661a2324b88007e47cf0a4c81d07f5e80,386.5,False
73c9f2ccb220511407a5c8a69028da46a7c931dc77a1b995cafba8a8b72378d8,110.0,False
73ca414f3ee0527a861e84e2031a5a8f5f86bed65a3189048f2d731945c5a73b,100.66666666666667,False
73cc1d8e6947053149832cd28f4f4d4de9653eaa9b1c95a033e40dac161319ee,113.0,False
73cc55e6ea175d51e5b55d3018580391a6a5028b4e9c6486b8aacd6ee3200e1e,223.0,False
73d16af4bcd62de380dc5b9ab85ef05065ac7735c010cb12e66ad2fd681aec48,168.0,False
73d3e26bc107c223a2182cc9206c8951f64e82b45698621a054b6fef3b2a5635,1370.0,False
73d6821c78bd8794a896a80f67d1292b0363035571ce9ba279092e218235a75b,16.5,True
73dcbf86f6f83d77a75377fc7d7fab731f886bf37cd21725b516ecaef380d061,69.0,False
73e0030588923ef1b426ce94c581ce5ef409b2aea45e337d05768fa02efbed9d,19.714285714285715,True
73e03fb87c969e5665a9649a0db73cc650cec9a7aa006df70c6976ead58954e3,4.0,True
73e0c84b5a847ee2cbdc97fbabce7952ccdeba45cb477d9f8667cd4f7e527819,97.0,False
73e2250bc44925387b70ccc7dcf43b087269ce5b62a2b973df54bca265cf0c73,22.0,True
73e30d74e6271b2633b8c5e2e15c88ec2b118edc740c9db531596ebfe0a4a74e,328.0,False
73e7972644df73dc2780fd138a37a02f32666b9b1ba2fd1a576098a8e1532d91,0.0,True
73e905c07620baa7861afde76f5354022963429629c211ddb2f914f650621ffd,233.5,False
73ed5123cdda337602680bc3dbf3ed24f57b3d22459547a20fa74ac1a90510d7,1.0,True
73ee1eee06d03206f768816f3dddf9a1d457e6e7a2579c4f7320a79baa2517f0,150.5625,False
73ee8b234e0e8c16860a04fff7d8e6a13109f036e035e2a0cc966d86f3ef0179,5.0,True
73ee9861e6a13ccbdff6766866e20ba869290ad1ca652b3e3d2f2d96aadf01cc,29.0,True
73ef73c60c894a7ae6f6b4e1934897ac54c021041d8216a61a65796dade5fcc9,941.0,False
73f3e105013b6b172fc1f3f3b17dc911810328f44cfefe2f5357beeb0e2fc849,697.0,False
73f5338d0b632aaa8d57a14f85c7afa20e3bdb05bcff63e18397617a269abb34,6.0,True
73f5dfebddabf01af033c1eb019b5b423a2e43a9e37abc84f327d3c8b1eac36b,2160.0,False
73f79ad44ac9988815faf0e0743faae65c1f4f0c09be81ba17bab8f96fd04e04,841.0,False
73f802c269551d03e307b0bf051ae79a5596e6547c9f3e1e250aa97374bee0cc,505.0,False
73f924e9e6e1cb13fd5ea5bb7bfb5ed18c064bfeca6a04a80809bbae1faa457a,264.0,False
73fb5980a21312ca7aca3681f7cf1ba415e49aa83ad9123e810cf95f66581abd,322.5,False
73fc1da43aee149c59d3e72d73808198112957bee7379f0a7a1c7ebe26f13833,86.0,False
73fe3377cb4ecf35a298b0eca4f686331de71437a6a4e954ea94bc88fbccd39a,87.0,False
73ff75820769f4d6e4457469aa685d60a0092473a2487833acce71cdc68a2e96,2.0,True
73ff88911a01cdaa891b8b912f135cad275038c197447e1ef1459911856fab89,36.666666666666664,False
7402dc9ddf224e413e3fd8ae759c18d4a1b232cca0cd0886882cf84372e603de,121.83333333333333,False
7404c7ca55bae94ba3744238c74bbac49b134326da256e896b87b9bd292efedd,736.0,False
74057a7a14bf1cd6ac5f49e48fbe6d2c9a7f6fce198a52e127d2afa2f65479c1,36.0,False
74060dfd195572882fda04a117571702cb40378dfdbf379f5cab3f8158a16617,8.0,True
74080de1d0f300c47226a005a625e04eb4917533e7389d1be7fafb06caeb61a0,40.5,False
74093dabde366cd6a2a29b159ded0c903da8a844a9c5eecf35512b6aa59abd83,82.0,False
74099e72682b8e9220f591cb631dbded9fc66f0094aeebed18b23acdcb76708e,390.0,False
740ed2b7793fabcf5a04dc009aac17d36256ff006ba7c8b0aadb1e8b96dca7bb,62.0,False
7410056fe26c70b2ec757a34c7859e33fe9ce4fd0bb32cc4fb0d5547799fb2f5,342.0,False
741028b64dffa1da49e83493f5dc12aa8e2a165fd2a2997d24569989ed6e779e,151.0,False
741498d16d18ab86a180a3a7a7057ea79b7dd10ac177ba79be6772a28d79ccfa,83.0,False
7414cc19ea3dd5ffe05aab3c06ccbc574fc442c4cb557881b7f29c3ab48ba29d,42.75,False
7417407bdc1da030a5bf5b3ba25d28a4c98321f72f34faa3f6c3819e8e4480b6,358.6,False
741923bdaa35f609fd9d8dc84bf8da099d58c10247f98c231eef2450a9c7fab6,363.25,False
741dcf676d349ef7eb23c05f839e4754394d01e8aac0b1646c5ef165bf7cef37,266.0,False
741fe3516981f4228aad5e7f46cb206eb767c0e240a1adaae1d6644329c113f5,65.75,False
7423854646e42129ac37b254e7b17c6909a6e9fe9b7ebe6705e3039fc60848ad,739.0,False
7425ce30ab80669cd7a9203b6696ccaa4079226acdb7f8d5d9554eff38c92625,111.0,False
742884888f3cbbfb4e2ae8d8a9bbac5ad8221f20a3ad25ec6b84648ab4c6a9ef,1631.0,False
74294f4a8005ceb0068cc0b9e8238434dfbf59652077d12a2fd8b25ebc86be4a,165.6153846153846,False
74297609164d3a661c9c5993e36f4066e47fc957a3c6eb20ad55222994bf2d44,165.55555555555554,False
742b37258de092cc7beb3bea996ba3fa9994477bf7cd582ad3a4ebd407d5a7ac,9.0,True
742d413dc15e2d914f8eaac45e1ca707372a89b92d370f82cd2662cd84a41c6e,108.66666666666667,False
742e1fafd85de5adb9aa5849a12c8af30a69a93700c50cb4f7c94a6c44916ad2,119.0,False
74326c28c0c9e1da81c2e59adeaa3072ab782d3b88ea0549827f4aa77f9a4501,137.66666666666666,False
74333c779b28172f710d1cb15edac967c3fd8f61639efe81b770240a2f396a85,252.0,False
74338e6f8f961ed5b04b48e635bf06b775f61e237ea29ea1a253ddb7625674a6,54.5,False
7436c5f128b87e555e60522217ed016d2cbc8a2210ad35b79ab763c3234af96f,29.0,True
743c9f29d06391a5312457918ca0cbc29e4f07eb693192184b429a3b2679a743,115.5,False
743e168bdbf8193bd420dea0706e04180e7773bc7d71cb119ad1e819c369113f,24.0,True
7441d208a4bbbf08396caa14b4790f0a5387ec18474dff67ed979c22ae05cd20,242.0,False
744339ba58be43c877ec1ffc1cd0783ee98c1f2537faa0401e4b71ec87da7cb3,50.0,False
7448521bcd88801836d809195d19ae5f0fa38ef7e5c8c580ffaab5637e8ada73,729.5,False
744ae2ea77d473976d25d6d7698165e91fbb720ab66f22653b478ae3bbf23b58,11.0,True
744c41d06b77d01e7bd9f2e57752d8bc9444f6f90073a273d25645a3188c37df,349.0,False
744f4d61608ecc78959467358bf3687a99b92053be4c7d1c15bb46212d2adc8a,37.333333333333336,False
7459a3ffb61c05af8c912967c3cf0cde10395af6b5a7d0902990fa863b555777,1024.0,False
745b034e90631a8fa73cafa0cb281b58cb39967e43026b136e95e94ba90d52dc,646.0,False
745cce5e6353ea85a55b1218d6c7b984479656e6d5d5a0550d9345a0e821679c,296.0,False
745f233204ace7fef082a105508ac59395cf8e08e6d2d6ea1d0f5ee4fabe6a12,284.0,False
7463c1c777dacfb18f5f1bda9e78431443dd4fa615603b345907e84f34455fef,1258.5,False
746562fde436e5e6ba4a1bd9a7c562e0c83ec7c8eeec4eaca329595aed9fe7df,735.0,False
746967a99faed937c5ea671d8179ba107cf7c311d4f992d33f5c942f136775fe,338.5,False
746a38fb39141936d2569b4d63c74dd507dfcfb8bf14d302340a0e4413402653,539.5,False
746c0d161f12950508d86288fc71d8d9eb84f7edf4025c26e792f49f23d5894d,598.0,False
74708a742ad7dc0b6791b0a98478e21c98eb13bc0a9dfdf71c0eda6166afbbdc,127.0,False
74726e37749105b1856763dd4d0b1dbedb04bc7599c1b4d4863675929e43db4a,151.66666666666666,False
74747b11be79c6e9abb94b7b82ff8050f0d3a06759ecacd7e5992261fc1f61d8,219.0,False
747794bba7da86ddaee31b28ab40e5e4eba47704c5c3ca196a544597275a48df,411.0,False
747a7b0dbe91542c961e9941d61ae0d559cc433025f06ed97dc316a5de80e64c,786.0,False
747b8e3136a0e1868992765e877532df77f62ee907481a038de080dc6ea41c85,1814.0,False
747dcab3994349e559291dddafd1ad8968311087305c8e616443032ad8f690ad,2310.0,False
748048690abb07d385b03a7b676282f760c3ab83d0ed706e07fd676f64070765,629.5,False
7480baa9f43336eaa0748fa359c2b72ce8649700c2e42e8df2c13ff2ba6a61e9,121.66666666666667,False
7480bb67c96a0efad5d192c2d9c631cd633dced6bc31f951ee3e8e3378cc04d1,40.0,False
748249b6ac294d342c92ec5f08a7b24b101bde9d4972f24f39020c5467cb0f18,243.16666666666666,False
748328ed6f0e5cc3a9d74615a61b8b02411dbba74834555d0b1f953ecc95b467,22.0,True
7483ade1a8069ad865a4f701f3f9473a40a48392670fa52d405ca79808e7099b,417.5,False
748450466530b8adb227f48290a712ffa1ed12b3a0a2002f1180e342a2505558,409.6666666666667,False
7484c6c4d6385a42d5a9138be76a00f0fa38c241ed24a05e69e3d4f1f1f45c19,380.5,False
74854b6bac07f783bfb415de049be7e49e9fe88d6e01094797b46c4f70a7ebe8,533.0,False
748b7e3cd877502f904f994c644bb0aa069dec86f934390a8d5a38f9251df922,194.0,False
748bbdbd599846fd9f33c327fd56d1593afaf16d1dd58dc131f24405c5b149cd,28.636363636363637,True
748c83bc806474295d44427c455232a449305ccde9b45de65d6fb1d5310cf4d3,207.66666666666666,False
748cdd62929eb45d7deb3c324d079bab888f6d68b63da6080b30c66fa320ace4,931.0,False
748f9a1272e239bdb0737d53f312ff662a86b9b664ab7732c2ac3fbbe895c429,221.5,False
74914609d1ed83bef858eaeaef437c8eaf755489d034399a927e771281086bcb,380.3333333333333,False
74923472f076a1a1337b6fc5fdd2954976e130bf08ea811ea20598c319ecf41e,14.0,True
7492489be9fee2873d80e86b6dd1312b1cefb17db5f34279cb1dc1b9644bd056,1526.0,False
749576888bd85de4bc1a478b380eb6f045052c92a4e8fa4f3b011c19479d01af,19.0,True
74973e6d318fdc97fa434a54837e48375e64931ac5dccf27ff932288338ccae3,7.0,True
749e909e0e57c0fc087b3dcc3ff1bc8c4cb20c7a0cd334d526bd1d5b5543c5d4,218.66666666666666,False
74a0adc5ada099fe7bf6cd863e88ca23cd300220656be49482e7308bf8e770d4,350.0,False
74a3aa7573c9e7a6bf409a6d50420b2a2b31a4f6b731e823ece113799fd8eb61,96.66666666666667,False
74a449f5752325d0e45e08067f56f8b8e36275b9ffee8c099594ad80d975a36c,140.0,False
74a55ad9430acf175a023a92201374ece6a23aff1bae8b2274f00420ad905838,4.0,True
74a6caacb7ca078f6cad00bf1556e67dabfbc0c40545838dc2a4eb4eb59af0de,1891.0,False
74b04a58de643a124f374a577c80fb8c82aa3f40474cc8065fd03ceba12f4f18,99.0,False
74b0b0a96c8e31e648876ebe96ce24fce30a1ae1447822beb2ce3d7e6b714135,309.5,False
74b11993033c5bc85634cec43a677ba8b062161079f464e30fcf5d455d8e566f,21.0,True
74b133806799115d5e6d719b1bcf33846445b279a0796109c1538d61c571d292,4.0,True
74b1faf4465379a27021e4b6116b7d97ca6c69bccdb4968eebfe8499aef5ed60,311.0,False
74b6af6d02fc024c87ef033fde7ee1752fc548fa11de600a34fe40a198f94c16,113.0,False
74b79c40d3c2d14ac6c705bec4ce7c350dc06606d713a48a7ca3f538d593890a,119.14285714285714,False
74bc1a14887dcd47dd75774e4e45b3781cbe8d9b006e65d988592269ecd8d39e,257.0,False
74bec9c17544836a6324a4582c1b6b179d463b822303a11f1652aa9b76784d5d,167.33333333333334,False
74bf88a4910138034f419f9495fc45b2f57b53c559110b56f495cfe984485b87,0.0,True
74bfe3a72d99b45cf7d592f1cd1951f922725d575f9e9e63fbce3ba246da4855,0.0,True
74c00db8c0a2b6e3b4c966fb022e3bfbb95cb61fcbd09fc4ada190c271873627,127.6,False
74c22f0219dc14927c46a31caf19df4a6be8d4723bfc612b07fbe24a6f612eaa,65.5,False
74c2f026c31e3b545eaab0be868737a9f76d8447b230d7d19a19e5ff796bdd62,110.0,False
74c797e6c6de918824dd4bdaf4b993d143ea776d14f98de563477b6f682d4a06,429.0,False
74cadcd4af87bd2ab6ffec32c0c1446e04610fe2e961b1b2ab09f8f15ef4b8e0,106.0,False
74d8aaeaef38b9c85083ecaa68e2dfbdc3f3cccb806a01e8d9f5a34825600270,255.25,False
74d926532ed729c59984f9564d1ab21156e395bb1b15c759e4b482e24feb690c,274.0,False
74e032f85b39a02f5362853dcf81bb1bd8ff25f6ff404eb8665efa4d4d64749c,839.0,False
74e05718024c59eecbd87f9600aeaf0027f0dfdd52f2556a0faf94aed7c45e02,51.0,False
74e4fae7ef93c890d856065de8e335d3bfa06490af287af7b251f962c504767f,115.6,False
74eabee209fd32c0086b8acd496d445e3de1ef2d1a7e40434eebb90d069bf6d8,321.2857142857143,False
74edeae619de648af772af045b6bf65fb51f6514c557cb78e296c8b046e65f7d,851.0,False
74f21001fac06f32c9679b1c707b84085290b0f3d47bf7d2c2766bb17124e39f,7.5,True
74fc59bfe0a3951ec7494499e6d16120321827d276c362c37f1a584992d0908f,53.05882352941177,False
74fcfbf4943b3d09d75346bff2c3d0a005e7fed3df63d33872e1508a57d1c5b2,15.7,True
74fd0b7876ca022613177ce66e76f278a6e4a4863c9b35bd39081b53ec549c7a,397.6666666666667,False
74fd389c24642adb7e1086bba9a5a0796ad1e4ac52c47f7d53874b4c63cc1eb6,85.55555555555556,False
750317b4fbc4704d557c5effa17ce883f9cbc58e91ae9adafd38d29779fc1b9f,902.0,False
75039b68394ba92246d870413ef8d5887bba90d749186c9198ba71b6990c080a,0.0,True
7504d50889d10f420b58989f94e30e9ff5c8ac66aca78b425cd9b8249d2f5f74,57.0,False
750605c311c5b93c9fdf7428487d133467c78928120bcdeb792b8c9baaaaa0aa,145.0,False
7506de63da1d9a656aab45c089c9b44c401ab61fe67a96fb9cb8e435f2e785f2,1284.0,False
750934888cd6fdef263fcbea3abcd5a0c2976ef74c8bcda3994c612a82dc0366,2357.0,False
750b54260d1680c4b6e269146937ee33ab611606a27ab105b3d27764bfa5dad1,1475.0,False
750e53a64038cdfdb6a32f104f53b3a433f3b062c985f835f5c5a16088d4961c,12.0,True
7510e728563aced4a20eec5ba21a58b71e425ce6d6fc5c11154c30c3e4b27bc2,30.6,False
75124c1020fa3f40a3c47c18636ec2f620c5c3770f909315ae4056d93c1e8b88,38.583333333333336,False
75124c1d6478356122af02d227f5037196f23977450220f39981c6394e90ae98,485.0,False
75192c323d4a6b741d0f50b303fa21d11242c0bb7aa59cee19f78d4ca9535aeb,386.0,False
7519af91110a837246abd82130ab426cc2046687565de338b10e01aad13f0803,62.666666666666664,False
751de1409fc2350ca49c42a08d9e969902387a8ad82c87c184bc2b9ad74f518d,1914.0,False
751f34ad263642eddaddab814fec3d0caa713b718cb88c503b0c1cf739133846,29.0,True
752044234e4543a0eb8407d47a130565c453c26b5b9802640eeb27e5686fa8d0,130.0,False
7524a83d97e4b2f2ba3bd91762e9faac6bf8d861652b58327fd8c9f37ebcdcc7,17.0,True
752934f6cd85b3340a09885e25a4f5ec280100457ef436ca8801990cd9f64c25,13.0,True
752c161393cfef727e78cea9713aa0db124895a1f348a6a5d71fdc5258f19aa8,870.0,False
752edddcd4718a3e5af9f9496106e8323d74611baadb4143064777af3f34370e,89.42857142857143,False
752f2964d6e4b6c72c4a534b70c0d7e824da41ccf8d42737406b073f38ce163c,42.0,False
75305e55ae5cd3a68e01b3c83b87c4e339a3edd810fa83f81b0fb5dbae0b3f30,234.0,False
7532844eacd70bf4c45691951e4aba041eb22b595626023a61c02918dc8b86ea,35.0,False
7534c1a30f13da100e6cc970cf21ccf1db038c2c96b496f37003a315a60902fa,94.0,False
7536fd515fda3361509cdca88a1f7983bfc426be722301f5e6f29e682844ef0c,468.0,False
75374fe19d08ba1fd34a5bb364667cebf5711eca729b650541bbf6db0ba32682,948.5,False
75379fab0df6a2c5b3490441daaca135c98941deee9f845d2bf50bb017b379b9,3.0,True
75390da226759c3c94e977e5c51f49b85b8605f0797e20bd042e89e5c4611b8e,6.0,True
753d7fb9bd13780ab69e4006b9ec55b84170a24d1cd9b07a4c3c1f8619ed6ee3,615.0,False
753df1ad0d89c3d744e62c7e6b66d3554cdbabd934140c9956e31b289c77d886,796.0,False
753ea9125b1dcc4fa0a9317bfaa0bda3157f5cd6bc04d9569d48c0d7a4e9e573,47.5,False
7542f4be8827a4b192a05d39319e1e4167159181f7d059e45657d1e695b6336d,0.0,True
7543c384aab2ede746d7eb5e921c9414a12f5f808d8e2c2ee737fa219c024397,12.0,True
75446a91c0c6644d9c732b6a0767b3766d80c9f6076840a6fa4c46e8ba9bac01,24.75,True
7545773fb3f6fdd5b46025c79426d0727abee0f64327477aeb4c8ef8f77b64eb,4.0,True
7546a6df0de4ea27d092ed002aaf1ad3f0d750aab665fa3e1775761ce5168dbb,919.0,False
7548163163a78923ddce3a6c76171c7c9ebd5a4f16b41193cc81398ddef6d3fb,256.0,False
754afade2ba37340c0e5562c81ed235cb61aa1faca23e52997961215b0cba39f,1.0,True
754b2926378cf6b8efcbd3f360975b7c9ff3249d9e7f8049e8f473245ba0334d,299.6666666666667,False
754d4c5aa5760048c9d31b99988a77ea0b63067c1e4ea9311cb1d6b95f7311a9,1.0,True
7551b834c873c672f5d5761a5ab599b965c0f637d76d2e51be4e19b0705a810e,22.0,True
755207a8a2e4c4f416ac1397bbc00a77b3a81e255cb5c70c1ffeb03c181a5cf2,71.0,False
75546dff11fa5568feada1320db7ab6cf88c55e8517e9e19badaeffcb28d8d13,65.0,False
755477f43967db93a71b88615142e0c6c0d2605ca12ea02818a3bc5b6902afaa,8.0,True
7555352d52faf6c004a36083ffd5473933893da9d1ea5a82f80780e119c55d57,959.0,False
755602734e31db2cb5f528947093a7b6d0336710b834f1c10c1a8d031897c412,148.2,False
7558bb975dd1058834c125e9d2d1f78989d671d4330905a115613f502b4582be,19.0,True
755923b3c22c8b33b5ac809feebf4b811574f12a96423cd285ac038d078508dc,158.75,False
755d47a73200eef874494d0798c8a6dfd9784e86d4687e2fdba9ed89c94b4041,96.0,False
755ea3c8fc7db9d14e1bb7a151f7651db2ed5eb5ba6c8b4f5ca41fb1268e6ec6,240.66666666666666,False
755fd0946250065d83b9a7e981ca76f3aa7251c1dde310a2f84e53c26a7bf437,1.0,True
7560f53a55d6a96efd42cdc63f3a240e5c2afd3b71c875eca2d36f08d50b1d14,250.0,False
7561b7a2f803e3b8d246cee59c20821dd95fede198ebbd004517f5791af807ee,116.0,False
75636a00dba27f59a92701a55019fa06d7709e0fae4a10777e618dd5602f386d,876.0,False
7563e66740b627fb724d47d32b989eeb44310b027e4dfc7ad83f29b9ebcb2b7b,1.0,True
7565c53a4df9c5c76cf9c78a657b77af2d345bcfcd65aaaa2437d337b28b8077,487.0,False
7567d1055d619f70dd86af877e5e4b6bcb685f70eca406777dbca480cc61892e,137.5,False
756bbe29b1318cc9a8507c658857490094c49366bbb1580d3cfe1dca72c79a07,157.0,False
756e49aeda97105887e772c9a85ab72767bd8f96665e7d254d099935d95e2c51,27.5,True
75731e0239ec11d647f430f3d3d100fdb68d6f505cbbd5ea12a3c609d96705ee,3.0,True
75739a4d032b47cce7f94af9ca61ea6f79239a95637dbb0f18010fa1d27e25b5,2.0,True
7574aed80f9985150866aaf172b1bc94ab9b806da9b45f7e68d9adbdc5fb0f1e,57.5,False
7575dee75f84d84b06a750b83e8d9b506f0095cb7ebad42fbd7ef14eb98fdc87,77.0,False
7578516a52e1d65ab01bf25cabcdce8494941b1eb461293df6249a77ed3f1256,65.0,False
757ae7b63b5702d665bc66858cbde3068ff9f1e8255a7e84b28c83458d342b20,153.0,False
757bf73aeba9919f3056ec754380fa216c4ab1e4957f31940c32269bdb62e45b,320.0,False
757df9829203a7726f65db88d339fa860a7f1f90f4d7ed830c911f76f3066c99,403.0,False
758a1448ae5e762e9eb2dd25d9efe92dbe7f03d22e7032a070c9c0a9738951cf,160.5,False
758e31dcc1e665a417f6237f777321f6861b521680ab3b9bbb091e4aca678f26,680.3333333333334,False
75910d296f315a682a8089f6f710ad79cb8e98929622c9393e21c2b0c08c83f1,48.0,False
75918bc4673adbdcc9bee026e253d5f63b4aa2af25369e88d49e9f7bb3985c98,871.0,False
75938bdaa5a5d96bb405f01d4f9bbae6152476b4de76c0022626f38412ee7049,86.5,False
75976370c0e4ea2f2f0ad8db8352d2e2b791e579429113dee5bebb16d162a5df,54.25,False
7599c18bc026b0f672663c57b666f47a21e8a7195a07a0341f983b344fa02f26,257.2,False
75a3387040c94d53881acb8891604cb523eae984339ad73a06f00e4d1b097bb5,147.0,False
75a3ac631be61c0a2fbde8e74519dffce36eed6b62520e9c682ba34ec9d66386,26.5,True
75a776811fd309987afacbc650365e117b7024aedc0a5f2b3346cf22aebceede,17.0,True
75a8e6fc344bb0b4d19049b931c920d32d79e0d5ed6b2f280f1392f346ede392,111.8,False
75aa274ec802e66571b0c6781797b2dc695e2d44dea45481d98256d8862511c0,726.0,False
75ad0490ddd283e73933628811921c864067e175bb8464277593107f0ede35c2,0.0,True
75ae9396ccb34c046145a75eaeb04b08c2343e18fe7552e9e55faba41280fa58,131.0,False
75b17d8d293963a357fd620e37d64643e068e7ff660d5f3a7e219a324349209f,467.5,False
75b27db0fb9b792df6c819d4d92207084a1fb335c6c9144415067ee81db4b138,116.83333333333333,False
75b29bf5d89cdd231372ef002e770144f6b46e22aa4ac3d54484da11de6c2247,89.5,False
75b98c1550e715886a359530f845df029aa1b905c03bad9082f98d5cafb8b2ae,83.0,False
75bba498c0ae1d2ca3becc4214f4dbf7eafeede3cc985f8e112df3cc47959f05,63.333333333333336,False
75be3d9a9664bc6751975fef0c1e6c8a42e74a955222f5804254362011479a1c,371.0,False
75c4e76989f2330453ed78fa99ccb53dc07a920a34a6c108f97b645f2deb0f19,15.0,True
75c9037dd49dd1b8eb8ed7e881490665d29a005f09a32c344b7d6cf42a4f6f52,70.0,False
75cdb586511a01d71c2ded001aaa200238f4ea104c9531848e8418349e771d7c,449.0,False
75cdc6248e949806eea39b1e1e70584d7f4daddeb5fa8483ed033dc7e945c965,1206.0,False
75d154662b08bc419e53f4e7a93bc8ccb4d777babca72fc5831c25434f8d9142,61.0,False
75d343d52cee1294be4bb320bc1a134868ddd0c40ca49869e4df49106d8cd4d0,2333.0,False
75d4ac612594b623c0354752417c0b3fd8e6b0e76c2c62d1468af3e14c334cbb,152.125,False
75d62565e68d03ec3c3c72fdfa652fb1a6e745d95779e24fed422ebaea97cfee,106.0,False
75d66b3bb7b97cb8a6cdfa74eded4ba7031a618b7c3cf1282b277983209f9f33,1097.0,False
75dbc7ed7dc216845f0ff09920c95f8fd2b272dfa78dd78002249360b80745fc,196.14285714285714,False
75dcdb4ba9a44d5b3a669e177dea0f6ad65b8b7b614ca5b88a815d2a84f62506,24.5,True
75df5a5023ac3b59cd0c9f8bd385d0037ea7a6bcc85cf1d2e6e7b20e2c6222c6,2545.0,False
75e0cde017db87034a23fd13be69848a8cc9e7d21d83341d7ba38ac6737f9343,87.33333333333333,False
75e4c2cc11d34184aa2bc4331f119c15c16c548ea14d7bf97a8886655c28fb5f,146.0,False
75e8d875873b5760a89c94e4a1e8cbd34bb85dd66f824938dc227e100ff7f3ed,65.0,False
75ee3360e406bc71a8d13be8afea3685cc0195400013c1be3dc308207f4c3967,654.0,False
75eec0ba55b575fb9acfce967e6c6eb877efa904a980ac7ffbda87e3f307831f,371.5,False
75f08e36d5314f39c20a1d65749d040843ae76b2a850ca829657bef1c6a0f1eb,167.0,False
75f2fe06d64d748808b1cb8c690a9788e428353eb21c71fa11d44e289003d47f,54.0,False
75f5d9f929a4599a836c293a72be1db183f864d89ba638d79cbb36c6a33b994c,46.0,False
75f61fedb5cdfe83af76cfe790350c3b37d6b1165b8de21ec4197bbef917e725,122.0,False
75f9207e7e334e875010f3d30d63b47f1ef4393ed8c08c616dee63255259220c,0.0,True
75fd8e3668dca8bf9d681b85537b5ddc863036fa627c3f6b4926908f432cacf2,123.0,False
75fe446c3117c820a156164537afba851b49e517172dd17b361265fa3c599459,20.666666666666668,True
75fed174e81fd08360e8fbb249a0cd568e4587dac5d55aab0df428367f988047,81.0,False
75ff0c1b8b4fed5818eeda335cd3f26546fb4511eeefad063722f3b3b516e1f5,186.0,False
75ff3c6764d085fbef7c4215318f333946fc02ec688dd742e61e1fdce726941e,363.0,False
7600bd5744ee399409092cfaa398225de8f0f61db08b60104a8488dc5e9ada98,845.0,False
7601327ba1353a5d694efdb5efe4c3755aeff7c6dc8863e66b79ffc28be4932e,367.0,False
76013efe4107a49366d9214eda30f8a3060bed5b056afa024c260169a06e7c5b,453.0,False
7601fa70516a240d2dbee77825120706b35e949ab5b273c2c34b18f28c68f6ca,482.0,False
760262e091e7b8dbc25ec526fc64d04754ccba5ad78873a316d75cfde095bfa1,1.0,True
76034cf3feed30ac7383a800f7c4d8603d9f3415b71d5acdbb453f33a6458cf8,912.0,False
76042180a92cecbd3eb6af36a7ffb57e7a7e222b5bd0c03919ba5e7ab7f3bde6,1.0,True
7604b920bf6f76a9722f6b8e42208185ff5ae133a90046dd69abc4052e19085c,5.0,True
76086c258bcb263154c4735d77892277c1ca4242cbdd97609f11b1b92089e161,2.0,True
760adb2d82c1cfb5d2fee24ffa9f8aa71d3a31ad018ee6c162c7ce0fc4aa90ec,61.5,False
760d3ec6eec06489cfe0cf03fe1265174743f51a2021b5b63e76145acb0cbe1b,353.6,False
760ecff32099b4a7924c8bc5137f44f1127d00ab3db9ff4721ec0f9a3a3cd8dc,132.0,False
760f0cc4e335d61a8d9ff656ef489c59026a06482777afdaea40d7ef9849862b,160.66666666666666,False
76118d67d1ba8e90e03c8ce7ffd742838465090ae0630f9ff5f4fb343783a25a,205.0,False
7614fb7565b393a65ba8b2bb1a6806481e5cfc1b008935af9470e45eb5e73935,76.125,False
76151df4ee512d830d77f1193da7e2c1910854a352abad7b99e89f5a4ad4d925,0.0,True
761538a306c0e9c8151f33b43e59236c06af263890da2c988dc3a62bc852b0f6,46.333333333333336,False
7619b0762eb2226bf7822b4636c1674a631d54c160f31295ff13a1cee9df4c44,0.0,True
7620c44a3f25803d14a5ef56a426d0c2c5adf4c9d09d2e0cc80b53b12c558381,25.0,True
7623025d0d11cacf4b77e50427e29277fb5df1deffcddf7273a72eb6407bb6ac,530.0,False
7623270152624e3d8c96ef7a1b6aafa4ca9694aeaba70ba98ea0dca703f8972d,518.0,False
7625bf13208bead2f6ada5e5b3b09af1044d360785092d68cc1fed5d63032400,163.25,False
7629e2507b183a535e9c0d1e5dc8ee05e2e8984bcb2976ffea2c8253477f884c,3.0,True
762b3870c9e6dc98d99acc6a92343cc516a96e9eee00089464c31f68fbcb5d46,0.0,True
762d6183dcca51e6a1bce4ac82f691f9b0ce3598b0322bc3bdcb436065bb75e0,127.5,False
762deafd74d0619f2c1a56520321975469b1d090d3bf9397c1dcad29c050651b,82.0,False
76327dff958fecf25bbc567b1a6a4ddd9be570179dd7d58bbd6a6ad74a49bc4d,44.25,False
763527a4ce761d0519579173fbfdf63e55158d097b07970093771670c05d465c,83.5,False
763546b8cd4e5a801f04efc052b847de8a1393bed04e70cc7f7efaa0a948235b,51.5,False
763588dae85ac3bedc177fb53fa5e35080e2715474608fb0d70cb56e1df2a278,62.0,False
